#SolutionType
OPTIMAL
#Nets
0, MC_S02_AXI_READPORT0, DDRMC_X1Y0, Port0_resp, MC, NOC_NMU128_X1Y10, resp_in, S02_AXI, 6, BE, READ, 38, 100, 2, 2, DDRMC_X1Y0 Port0_resp NOC_NPS5555_X12Y0 port1_in NOC_NPS5555_X12Y0 port0_out NOC_NPS5555_X9Y0 port2_in NOC_NPS5555_X9Y0 port3_out NOC_NPS5555_X9Y1 port1_in NOC_NPS5555_X9Y1 port0_out NOC_NPS_VNOC_X0Y1 port2_in NOC_NPS_VNOC_X0Y1 port0_out NOC_NPS_VNOC_X0Y3 port2_in NOC_NPS_VNOC_X0Y3 port0_out NOC_NPS_VNOC_X0Y5 port2_in NOC_NPS_VNOC_X0Y5 port0_out NOC_NPS_VNOC_X0Y7 port2_in NOC_NPS_VNOC_X0Y7 port0_out NOC_NPS_VNOC_X0Y9 port2_in NOC_NPS_VNOC_X0Y9 port0_out NOC_NPS_VNOC_X0Y11 port2_in NOC_NPS_VNOC_X0Y11 port0_out NOC_NPS_VNOC_X0Y13 port2_in NOC_NPS_VNOC_X0Y13 port0_out NOC_NPS5555_X10Y3 port1_in NOC_NPS5555_X10Y3 port0_out NOC_NPS5555_X7Y3 port2_in NOC_NPS5555_X7Y3 port0_out NOC_NPS5555_X4Y3 port2_in NOC_NPS5555_X4Y3 port0_out NOC_NPS5555_X1Y3 port2_in NOC_NPS5555_X1Y3 port1_out NOC_NMU128_X1Y10 resp_in, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, S09_AXI_MC_WRITEPORT0, NOC_NMU128_X12Y10, req_out, S09_AXI, DDRMC_X1Y0, Port0_req, MC, 5, BE, WRITE, 43, 100, 2, 2, NOC_NMU128_X12Y10 req_out NOC_NPS5555_X25Y3 port3_in NOC_NPS5555_X25Y3 port0_out NOC_NCRB_X2Y1 port0_in NOC_NCRB_X2Y1 port0_out NOC_NPS5555_X22Y3 port2_in NOC_NPS5555_X22Y3 port1_out NOC_NPS_VNOC_X2Y13 port0_in NOC_NPS_VNOC_X2Y13 port2_out NOC_NPS_VNOC_X2Y11 port0_in NOC_NPS_VNOC_X2Y11 port2_out NOC_NPS_VNOC_X2Y9 port0_in NOC_NPS_VNOC_X2Y9 port2_out NOC_NPS_VNOC_X2Y7 port0_in NOC_NPS_VNOC_X2Y7 port2_out NOC_NPS_VNOC_X2Y5 port0_in NOC_NPS_VNOC_X2Y5 port2_out NOC_NPS_VNOC_X2Y3 port0_in NOC_NPS_VNOC_X2Y3 port2_out NOC_NPS_VNOC_X2Y1 port0_in NOC_NPS_VNOC_X2Y1 port2_out NOC_NPS5555_X21Y1 port0_in NOC_NPS5555_X21Y1 port1_out NOC_NPS5555_X21Y0 port3_in NOC_NPS5555_X21Y0 port0_out NOC_NPS5555_X18Y0 port2_in NOC_NPS5555_X18Y0 port0_out NOC_NPS5555_X15Y0 port2_in NOC_NPS5555_X15Y0 port0_out NOC_NPS5555_X12Y0 port2_in NOC_NPS5555_X12Y0 port1_out DDRMC_X1Y0 Port0_req, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, MC_S09_AXI_WRITE_RESPPORT0, DDRMC_X1Y0, Port0_resp, MC, NOC_NMU128_X12Y10, resp_in, S09_AXI, 7, BE, WRITE_RESP, 43, 100, 1, 1, DDRMC_X1Y0 Port0_resp NOC_NPS5555_X12Y0 port1_in NOC_NPS5555_X12Y0 port2_out NOC_NPS5555_X15Y0 port0_in NOC_NPS5555_X15Y0 port2_out NOC_NPS5555_X18Y0 port0_in NOC_NPS5555_X18Y0 port2_out NOC_NPS5555_X21Y0 port0_in NOC_NPS5555_X21Y0 port3_out NOC_NPS5555_X21Y1 port1_in NOC_NPS5555_X21Y1 port0_out NOC_NPS_VNOC_X2Y1 port2_in NOC_NPS_VNOC_X2Y1 port0_out NOC_NPS_VNOC_X2Y3 port2_in NOC_NPS_VNOC_X2Y3 port0_out NOC_NPS_VNOC_X2Y5 port2_in NOC_NPS_VNOC_X2Y5 port0_out NOC_NPS_VNOC_X2Y7 port2_in NOC_NPS_VNOC_X2Y7 port0_out NOC_NPS_VNOC_X2Y9 port2_in NOC_NPS_VNOC_X2Y9 port0_out NOC_NPS_VNOC_X2Y11 port2_in NOC_NPS_VNOC_X2Y11 port0_out NOC_NPS_VNOC_X2Y13 port2_in NOC_NPS_VNOC_X2Y13 port0_out NOC_NPS5555_X22Y3 port1_in NOC_NPS5555_X22Y3 port2_out NOC_NCRB_X2Y0 port0_in NOC_NCRB_X2Y0 port0_out NOC_NPS5555_X25Y3 port0_in NOC_NPS5555_X25Y3 port3_out NOC_NMU128_X12Y10 resp_in, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, MC_S13_AXI_READPORT0, DDRMC_X1Y0, Port0_resp, MC, NOC_NMU128_X13Y10, resp_in, S13_AXI, 6, BE, READ, 42, 100, 2, 2, DDRMC_X1Y0 Port0_resp NOC_NPS5555_X12Y0 port1_in NOC_NPS5555_X12Y0 port2_out NOC_NPS5555_X15Y0 port0_in NOC_NPS5555_X15Y0 port2_out NOC_NPS5555_X18Y0 port0_in NOC_NPS5555_X18Y0 port2_out NOC_NPS5555_X21Y0 port0_in NOC_NPS5555_X21Y0 port2_out NOC_NPS5555_X24Y0 port0_in NOC_NPS5555_X24Y0 port2_out NOC_NPS5555_X27Y0 port0_in NOC_NPS5555_X27Y0 port3_out NOC_NPS5555_X27Y1 port1_in NOC_NPS5555_X27Y1 port0_out NOC_NPS_VNOC_X3Y1 port2_in NOC_NPS_VNOC_X3Y1 port0_out NOC_NPS_VNOC_X3Y3 port2_in NOC_NPS_VNOC_X3Y3 port0_out NOC_NPS_VNOC_X3Y5 port2_in NOC_NPS_VNOC_X3Y5 port0_out NOC_NPS_VNOC_X3Y7 port2_in NOC_NPS_VNOC_X3Y7 port0_out NOC_NPS_VNOC_X3Y9 port2_in NOC_NPS_VNOC_X3Y9 port0_out NOC_NPS_VNOC_X3Y11 port2_in NOC_NPS_VNOC_X3Y11 port0_out NOC_NPS_VNOC_X3Y13 port2_in NOC_NPS_VNOC_X3Y13 port0_out NOC_NPS5555_X28Y3 port1_in NOC_NPS5555_X28Y3 port2_out NOC_NPS5555_X31Y3 port0_in NOC_NPS5555_X31Y3 port1_out NOC_NMU128_X13Y10 resp_in, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, S13_AXI_MC_READ_REQPORT0, NOC_NMU128_X13Y10, req_out, S13_AXI, DDRMC_X1Y0, Port0_req, MC, 4, BE, READ_REQ, 42, 100, 1, 1, NOC_NMU128_X13Y10 req_out NOC_NPS5555_X31Y3 port1_in NOC_NPS5555_X31Y3 port0_out NOC_NPS5555_X28Y3 port2_in NOC_NPS5555_X28Y3 port1_out NOC_NPS_VNOC_X3Y13 port0_in NOC_NPS_VNOC_X3Y13 port2_out NOC_NPS_VNOC_X3Y11 port0_in NOC_NPS_VNOC_X3Y11 port2_out NOC_NPS_VNOC_X3Y9 port0_in NOC_NPS_VNOC_X3Y9 port2_out NOC_NPS_VNOC_X3Y7 port0_in NOC_NPS_VNOC_X3Y7 port2_out NOC_NPS_VNOC_X3Y5 port0_in NOC_NPS_VNOC_X3Y5 port2_out NOC_NPS_VNOC_X3Y3 port0_in NOC_NPS_VNOC_X3Y3 port2_out NOC_NPS_VNOC_X3Y1 port0_in NOC_NPS_VNOC_X3Y1 port2_out NOC_NPS5555_X27Y1 port0_in NOC_NPS5555_X27Y1 port1_out NOC_NPS5555_X27Y0 port3_in NOC_NPS5555_X27Y0 port0_out NOC_NPS5555_X24Y0 port2_in NOC_NPS5555_X24Y0 port0_out NOC_NPS5555_X21Y0 port2_in NOC_NPS5555_X21Y0 port0_out NOC_NPS5555_X18Y0 port2_in NOC_NPS5555_X18Y0 port0_out NOC_NPS5555_X15Y0 port2_in NOC_NPS5555_X15Y0 port0_out NOC_NPS5555_X12Y0 port2_in NOC_NPS5555_X12Y0 port1_out DDRMC_X1Y0 Port0_req, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, S13_AXI_MC_WRITEPORT0, NOC_NMU128_X13Y10, req_out, S13_AXI, DDRMC_X1Y0, Port0_req, MC, 5, BE, WRITE, 42, 100, 2, 2, NOC_NMU128_X13Y10 req_out NOC_NPS5555_X31Y3 port1_in NOC_NPS5555_X31Y3 port0_out NOC_NPS5555_X28Y3 port2_in NOC_NPS5555_X28Y3 port1_out NOC_NPS_VNOC_X3Y13 port0_in NOC_NPS_VNOC_X3Y13 port2_out NOC_NPS_VNOC_X3Y11 port0_in NOC_NPS_VNOC_X3Y11 port2_out NOC_NPS_VNOC_X3Y9 port0_in NOC_NPS_VNOC_X3Y9 port2_out NOC_NPS_VNOC_X3Y7 port0_in NOC_NPS_VNOC_X3Y7 port2_out NOC_NPS_VNOC_X3Y5 port0_in NOC_NPS_VNOC_X3Y5 port2_out NOC_NPS_VNOC_X3Y3 port0_in NOC_NPS_VNOC_X3Y3 port2_out NOC_NPS_VNOC_X3Y1 port0_in NOC_NPS_VNOC_X3Y1 port2_out NOC_NPS5555_X27Y1 port0_in NOC_NPS5555_X27Y1 port1_out NOC_NPS5555_X27Y0 port3_in NOC_NPS5555_X27Y0 port0_out NOC_NPS5555_X24Y0 port2_in NOC_NPS5555_X24Y0 port0_out NOC_NPS5555_X21Y0 port2_in NOC_NPS5555_X21Y0 port0_out NOC_NPS5555_X18Y0 port2_in NOC_NPS5555_X18Y0 port0_out NOC_NPS5555_X15Y0 port2_in NOC_NPS5555_X15Y0 port0_out NOC_NPS5555_X12Y0 port2_in NOC_NPS5555_X12Y0 port1_out DDRMC_X1Y0 Port0_req, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, MC_S13_AXI_WRITE_RESPPORT0, DDRMC_X1Y0, Port0_resp, MC, NOC_NMU128_X13Y10, resp_in, S13_AXI, 7, BE, WRITE_RESP, 42, 100, 1, 1, DDRMC_X1Y0 Port0_resp NOC_NPS5555_X12Y0 port1_in NOC_NPS5555_X12Y0 port2_out NOC_NPS5555_X15Y0 port0_in NOC_NPS5555_X15Y0 port2_out NOC_NPS5555_X18Y0 port0_in NOC_NPS5555_X18Y0 port2_out NOC_NPS5555_X21Y0 port0_in NOC_NPS5555_X21Y0 port2_out NOC_NPS5555_X24Y0 port0_in NOC_NPS5555_X24Y0 port2_out NOC_NPS5555_X27Y0 port0_in NOC_NPS5555_X27Y0 port3_out NOC_NPS5555_X27Y1 port1_in NOC_NPS5555_X27Y1 port0_out NOC_NPS_VNOC_X3Y1 port2_in NOC_NPS_VNOC_X3Y1 port0_out NOC_NPS_VNOC_X3Y3 port2_in NOC_NPS_VNOC_X3Y3 port0_out NOC_NPS_VNOC_X3Y5 port2_in NOC_NPS_VNOC_X3Y5 port0_out NOC_NPS_VNOC_X3Y7 port2_in NOC_NPS_VNOC_X3Y7 port0_out NOC_NPS_VNOC_X3Y9 port2_in NOC_NPS_VNOC_X3Y9 port0_out NOC_NPS_VNOC_X3Y11 port2_in NOC_NPS_VNOC_X3Y11 port0_out NOC_NPS_VNOC_X3Y13 port2_in NOC_NPS_VNOC_X3Y13 port0_out NOC_NPS5555_X28Y3 port1_in NOC_NPS5555_X28Y3 port2_out NOC_NPS5555_X31Y3 port0_in NOC_NPS5555_X31Y3 port1_out NOC_NMU128_X13Y10 resp_in, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, MC_S07_AXI_READPORT0, DDRMC_X1Y0, Port0_resp, MC, NOC_NMU128_X14Y10, resp_in, S07_AXI, 6, BE, READ, 42, 100, 2, 2, DDRMC_X1Y0 Port0_resp NOC_NPS5555_X12Y0 port1_in NOC_NPS5555_X12Y0 port2_out NOC_NPS5555_X15Y0 port0_in NOC_NPS5555_X15Y0 port2_out NOC_NPS5555_X18Y0 port0_in NOC_NPS5555_X18Y0 port2_out NOC_NPS5555_X21Y0 port0_in NOC_NPS5555_X21Y0 port2_out NOC_NPS5555_X24Y0 port0_in NOC_NPS5555_X24Y0 port2_out NOC_NPS5555_X27Y0 port0_in NOC_NPS5555_X27Y0 port3_out NOC_NPS5555_X27Y1 port1_in NOC_NPS5555_X27Y1 port0_out NOC_NPS_VNOC_X3Y1 port2_in NOC_NPS_VNOC_X3Y1 port0_out NOC_NPS_VNOC_X3Y3 port2_in NOC_NPS_VNOC_X3Y3 port0_out NOC_NPS_VNOC_X3Y5 port2_in NOC_NPS_VNOC_X3Y5 port0_out NOC_NPS_VNOC_X3Y7 port2_in NOC_NPS_VNOC_X3Y7 port0_out NOC_NPS_VNOC_X3Y9 port2_in NOC_NPS_VNOC_X3Y9 port0_out NOC_NPS_VNOC_X3Y11 port2_in NOC_NPS_VNOC_X3Y11 port0_out NOC_NPS_VNOC_X3Y13 port2_in NOC_NPS_VNOC_X3Y13 port0_out NOC_NPS5555_X28Y3 port1_in NOC_NPS5555_X28Y3 port2_out NOC_NPS5555_X31Y3 port0_in NOC_NPS5555_X31Y3 port3_out NOC_NMU128_X14Y10 resp_in, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, S07_AXI_MC_READ_REQPORT0, NOC_NMU128_X14Y10, req_out, S07_AXI, DDRMC_X1Y0, Port0_req, MC, 4, BE, READ_REQ, 42, 100, 1, 1, NOC_NMU128_X14Y10 req_out NOC_NPS5555_X31Y3 port3_in NOC_NPS5555_X31Y3 port0_out NOC_NPS5555_X28Y3 port2_in NOC_NPS5555_X28Y3 port1_out NOC_NPS_VNOC_X3Y13 port0_in NOC_NPS_VNOC_X3Y13 port2_out NOC_NPS_VNOC_X3Y11 port0_in NOC_NPS_VNOC_X3Y11 port2_out NOC_NPS_VNOC_X3Y9 port0_in NOC_NPS_VNOC_X3Y9 port2_out NOC_NPS_VNOC_X3Y7 port0_in NOC_NPS_VNOC_X3Y7 port2_out NOC_NPS_VNOC_X3Y5 port0_in NOC_NPS_VNOC_X3Y5 port2_out NOC_NPS_VNOC_X3Y3 port0_in NOC_NPS_VNOC_X3Y3 port2_out NOC_NPS_VNOC_X3Y1 port0_in NOC_NPS_VNOC_X3Y1 port2_out NOC_NPS5555_X27Y1 port0_in NOC_NPS5555_X27Y1 port1_out NOC_NPS5555_X27Y0 port3_in NOC_NPS5555_X27Y0 port0_out NOC_NPS5555_X24Y0 port2_in NOC_NPS5555_X24Y0 port0_out NOC_NPS5555_X21Y0 port2_in NOC_NPS5555_X21Y0 port0_out NOC_NPS5555_X18Y0 port2_in NOC_NPS5555_X18Y0 port0_out NOC_NPS5555_X15Y0 port2_in NOC_NPS5555_X15Y0 port0_out NOC_NPS5555_X12Y0 port2_in NOC_NPS5555_X12Y0 port1_out DDRMC_X1Y0 Port0_req, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, S07_AXI_MC_WRITEPORT0, NOC_NMU128_X14Y10, req_out, S07_AXI, DDRMC_X1Y0, Port0_req, MC, 5, BE, WRITE, 42, 100, 2, 2, NOC_NMU128_X14Y10 req_out NOC_NPS5555_X31Y3 port3_in NOC_NPS5555_X31Y3 port0_out NOC_NPS5555_X28Y3 port2_in NOC_NPS5555_X28Y3 port1_out NOC_NPS_VNOC_X3Y13 port0_in NOC_NPS_VNOC_X3Y13 port2_out NOC_NPS_VNOC_X3Y11 port0_in NOC_NPS_VNOC_X3Y11 port2_out NOC_NPS_VNOC_X3Y9 port0_in NOC_NPS_VNOC_X3Y9 port2_out NOC_NPS_VNOC_X3Y7 port0_in NOC_NPS_VNOC_X3Y7 port2_out NOC_NPS_VNOC_X3Y5 port0_in NOC_NPS_VNOC_X3Y5 port2_out NOC_NPS_VNOC_X3Y3 port0_in NOC_NPS_VNOC_X3Y3 port2_out NOC_NPS_VNOC_X3Y1 port0_in NOC_NPS_VNOC_X3Y1 port2_out NOC_NPS5555_X27Y1 port0_in NOC_NPS5555_X27Y1 port1_out NOC_NPS5555_X27Y0 port3_in NOC_NPS5555_X27Y0 port0_out NOC_NPS5555_X24Y0 port2_in NOC_NPS5555_X24Y0 port0_out NOC_NPS5555_X21Y0 port2_in NOC_NPS5555_X21Y0 port0_out NOC_NPS5555_X18Y0 port2_in NOC_NPS5555_X18Y0 port0_out NOC_NPS5555_X15Y0 port2_in NOC_NPS5555_X15Y0 port0_out NOC_NPS5555_X12Y0 port2_in NOC_NPS5555_X12Y0 port1_out DDRMC_X1Y0 Port0_req, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, MC_S07_AXI_WRITE_RESPPORT0, DDRMC_X1Y0, Port0_resp, MC, NOC_NMU128_X14Y10, resp_in, S07_AXI, 7, BE, WRITE_RESP, 42, 100, 1, 1, DDRMC_X1Y0 Port0_resp NOC_NPS5555_X12Y0 port1_in NOC_NPS5555_X12Y0 port2_out NOC_NPS5555_X15Y0 port0_in NOC_NPS5555_X15Y0 port2_out NOC_NPS5555_X18Y0 port0_in NOC_NPS5555_X18Y0 port2_out NOC_NPS5555_X21Y0 port0_in NOC_NPS5555_X21Y0 port2_out NOC_NPS5555_X24Y0 port0_in NOC_NPS5555_X24Y0 port2_out NOC_NPS5555_X27Y0 port0_in NOC_NPS5555_X27Y0 port3_out NOC_NPS5555_X27Y1 port1_in NOC_NPS5555_X27Y1 port0_out NOC_NPS_VNOC_X3Y1 port2_in NOC_NPS_VNOC_X3Y1 port0_out NOC_NPS_VNOC_X3Y3 port2_in NOC_NPS_VNOC_X3Y3 port0_out NOC_NPS_VNOC_X3Y5 port2_in NOC_NPS_VNOC_X3Y5 port0_out NOC_NPS_VNOC_X3Y7 port2_in NOC_NPS_VNOC_X3Y7 port0_out NOC_NPS_VNOC_X3Y9 port2_in NOC_NPS_VNOC_X3Y9 port0_out NOC_NPS_VNOC_X3Y11 port2_in NOC_NPS_VNOC_X3Y11 port0_out NOC_NPS_VNOC_X3Y13 port2_in NOC_NPS_VNOC_X3Y13 port0_out NOC_NPS5555_X28Y3 port1_in NOC_NPS5555_X28Y3 port2_out NOC_NPS5555_X31Y3 port0_in NOC_NPS5555_X31Y3 port3_out NOC_NMU128_X14Y10 resp_in, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, MC_S01_AXI_READPORT0, DDRMC_X1Y0, Port0_resp, MC, NOC_NMU128_X15Y10, resp_in, S01_AXI, 6, BE, READ, 44, 100, 2, 2, DDRMC_X1Y0 Port0_resp NOC_NPS5555_X12Y0 port1_in NOC_NPS5555_X12Y0 port2_out NOC_NPS5555_X15Y0 port0_in NOC_NPS5555_X15Y0 port2_out NOC_NPS5555_X18Y0 port0_in NOC_NPS5555_X18Y0 port2_out NOC_NPS5555_X21Y0 port0_in NOC_NPS5555_X21Y0 port2_out NOC_NPS5555_X24Y0 port0_in NOC_NPS5555_X24Y0 port2_out NOC_NPS5555_X27Y0 port0_in NOC_NPS5555_X27Y0 port3_out NOC_NPS5555_X27Y1 port1_in NOC_NPS5555_X27Y1 port0_out NOC_NPS_VNOC_X3Y1 port2_in NOC_NPS_VNOC_X3Y1 port0_out NOC_NPS_VNOC_X3Y3 port2_in NOC_NPS_VNOC_X3Y3 port0_out NOC_NPS_VNOC_X3Y5 port2_in NOC_NPS_VNOC_X3Y5 port0_out NOC_NPS_VNOC_X3Y7 port2_in NOC_NPS_VNOC_X3Y7 port0_out NOC_NPS_VNOC_X3Y9 port2_in NOC_NPS_VNOC_X3Y9 port0_out NOC_NPS_VNOC_X3Y11 port2_in NOC_NPS_VNOC_X3Y11 port0_out NOC_NPS_VNOC_X3Y13 port2_in NOC_NPS_VNOC_X3Y13 port0_out NOC_NPS5555_X28Y3 port1_in NOC_NPS5555_X28Y3 port2_out NOC_NPS5555_X31Y3 port0_in NOC_NPS5555_X31Y3 port2_out NOC_NPS5555_X34Y3 port0_in NOC_NPS5555_X34Y3 port1_out NOC_NMU128_X15Y10 resp_in, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, S01_AXI_MC_READ_REQPORT0, NOC_NMU128_X15Y10, req_out, S01_AXI, DDRMC_X1Y0, Port0_req, MC, 4, BE, READ_REQ, 44, 100, 1, 1, NOC_NMU128_X15Y10 req_out NOC_NPS5555_X34Y3 port1_in NOC_NPS5555_X34Y3 port0_out NOC_NPS5555_X31Y3 port2_in NOC_NPS5555_X31Y3 port0_out NOC_NPS5555_X28Y3 port2_in NOC_NPS5555_X28Y3 port1_out NOC_NPS_VNOC_X3Y13 port0_in NOC_NPS_VNOC_X3Y13 port2_out NOC_NPS_VNOC_X3Y11 port0_in NOC_NPS_VNOC_X3Y11 port2_out NOC_NPS_VNOC_X3Y9 port0_in NOC_NPS_VNOC_X3Y9 port2_out NOC_NPS_VNOC_X3Y7 port0_in NOC_NPS_VNOC_X3Y7 port2_out NOC_NPS_VNOC_X3Y5 port0_in NOC_NPS_VNOC_X3Y5 port2_out NOC_NPS_VNOC_X3Y3 port0_in NOC_NPS_VNOC_X3Y3 port2_out NOC_NPS_VNOC_X3Y1 port0_in NOC_NPS_VNOC_X3Y1 port2_out NOC_NPS5555_X27Y1 port0_in NOC_NPS5555_X27Y1 port1_out NOC_NPS5555_X27Y0 port3_in NOC_NPS5555_X27Y0 port0_out NOC_NPS5555_X24Y0 port2_in NOC_NPS5555_X24Y0 port0_out NOC_NPS5555_X21Y0 port2_in NOC_NPS5555_X21Y0 port0_out NOC_NPS5555_X18Y0 port2_in NOC_NPS5555_X18Y0 port0_out NOC_NPS5555_X15Y0 port2_in NOC_NPS5555_X15Y0 port0_out NOC_NPS5555_X12Y0 port2_in NOC_NPS5555_X12Y0 port1_out DDRMC_X1Y0 Port0_req, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, S01_AXI_MC_WRITEPORT0, NOC_NMU128_X15Y10, req_out, S01_AXI, DDRMC_X1Y0, Port0_req, MC, 5, BE, WRITE, 44, 100, 2, 2, NOC_NMU128_X15Y10 req_out NOC_NPS5555_X34Y3 port1_in NOC_NPS5555_X34Y3 port0_out NOC_NPS5555_X31Y3 port2_in NOC_NPS5555_X31Y3 port0_out NOC_NPS5555_X28Y3 port2_in NOC_NPS5555_X28Y3 port1_out NOC_NPS_VNOC_X3Y13 port0_in NOC_NPS_VNOC_X3Y13 port2_out NOC_NPS_VNOC_X3Y11 port0_in NOC_NPS_VNOC_X3Y11 port2_out NOC_NPS_VNOC_X3Y9 port0_in NOC_NPS_VNOC_X3Y9 port2_out NOC_NPS_VNOC_X3Y7 port0_in NOC_NPS_VNOC_X3Y7 port2_out NOC_NPS_VNOC_X3Y5 port0_in NOC_NPS_VNOC_X3Y5 port2_out NOC_NPS_VNOC_X3Y3 port0_in NOC_NPS_VNOC_X3Y3 port2_out NOC_NPS_VNOC_X3Y1 port0_in NOC_NPS_VNOC_X3Y1 port2_out NOC_NPS5555_X27Y1 port0_in NOC_NPS5555_X27Y1 port1_out NOC_NPS5555_X27Y0 port3_in NOC_NPS5555_X27Y0 port0_out NOC_NPS5555_X24Y0 port2_in NOC_NPS5555_X24Y0 port0_out NOC_NPS5555_X21Y0 port2_in NOC_NPS5555_X21Y0 port0_out NOC_NPS5555_X18Y0 port2_in NOC_NPS5555_X18Y0 port0_out NOC_NPS5555_X15Y0 port2_in NOC_NPS5555_X15Y0 port0_out NOC_NPS5555_X12Y0 port2_in NOC_NPS5555_X12Y0 port1_out DDRMC_X1Y0 Port0_req, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, MC_S01_AXI_WRITE_RESPPORT0, DDRMC_X1Y0, Port0_resp, MC, NOC_NMU128_X15Y10, resp_in, S01_AXI, 7, BE, WRITE_RESP, 44, 100, 1, 1, DDRMC_X1Y0 Port0_resp NOC_NPS5555_X12Y0 port1_in NOC_NPS5555_X12Y0 port2_out NOC_NPS5555_X15Y0 port0_in NOC_NPS5555_X15Y0 port2_out NOC_NPS5555_X18Y0 port0_in NOC_NPS5555_X18Y0 port2_out NOC_NPS5555_X21Y0 port0_in NOC_NPS5555_X21Y0 port2_out NOC_NPS5555_X24Y0 port0_in NOC_NPS5555_X24Y0 port2_out NOC_NPS5555_X27Y0 port0_in NOC_NPS5555_X27Y0 port3_out NOC_NPS5555_X27Y1 port1_in NOC_NPS5555_X27Y1 port0_out NOC_NPS_VNOC_X3Y1 port2_in NOC_NPS_VNOC_X3Y1 port0_out NOC_NPS_VNOC_X3Y3 port2_in NOC_NPS_VNOC_X3Y3 port0_out NOC_NPS_VNOC_X3Y5 port2_in NOC_NPS_VNOC_X3Y5 port0_out NOC_NPS_VNOC_X3Y7 port2_in NOC_NPS_VNOC_X3Y7 port0_out NOC_NPS_VNOC_X3Y9 port2_in NOC_NPS_VNOC_X3Y9 port0_out NOC_NPS_VNOC_X3Y11 port2_in NOC_NPS_VNOC_X3Y11 port0_out NOC_NPS_VNOC_X3Y13 port2_in NOC_NPS_VNOC_X3Y13 port0_out NOC_NPS5555_X28Y3 port1_in NOC_NPS5555_X28Y3 port2_out NOC_NPS5555_X31Y3 port0_in NOC_NPS5555_X31Y3 port2_out NOC_NPS5555_X34Y3 port0_in NOC_NPS5555_X34Y3 port1_out NOC_NMU128_X15Y10 resp_in, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, MC_S12_AXI_READPORT0, DDRMC_X1Y0, Port0_resp, MC, NOC_NMU128_X16Y10, resp_in, S12_AXI, 6, BE, READ, 44, 100, 2, 2, DDRMC_X1Y0 Port0_resp NOC_NPS5555_X12Y0 port1_in NOC_NPS5555_X12Y0 port2_out NOC_NPS5555_X15Y0 port0_in NOC_NPS5555_X15Y0 port2_out NOC_NPS5555_X18Y0 port0_in NOC_NPS5555_X18Y0 port2_out NOC_NPS5555_X21Y0 port0_in NOC_NPS5555_X21Y0 port2_out NOC_NPS5555_X24Y0 port0_in NOC_NPS5555_X24Y0 port2_out NOC_NPS5555_X27Y0 port0_in NOC_NPS5555_X27Y0 port3_out NOC_NPS5555_X27Y1 port1_in NOC_NPS5555_X27Y1 port0_out NOC_NPS_VNOC_X3Y1 port2_in NOC_NPS_VNOC_X3Y1 port0_out NOC_NPS_VNOC_X3Y3 port2_in NOC_NPS_VNOC_X3Y3 port0_out NOC_NPS_VNOC_X3Y5 port2_in NOC_NPS_VNOC_X3Y5 port0_out NOC_NPS_VNOC_X3Y7 port2_in NOC_NPS_VNOC_X3Y7 port0_out NOC_NPS_VNOC_X3Y9 port2_in NOC_NPS_VNOC_X3Y9 port0_out NOC_NPS_VNOC_X3Y11 port2_in NOC_NPS_VNOC_X3Y11 port0_out NOC_NPS_VNOC_X3Y13 port2_in NOC_NPS_VNOC_X3Y13 port0_out NOC_NPS5555_X28Y3 port1_in NOC_NPS5555_X28Y3 port2_out NOC_NPS5555_X31Y3 port0_in NOC_NPS5555_X31Y3 port2_out NOC_NPS5555_X34Y3 port0_in NOC_NPS5555_X34Y3 port3_out NOC_NMU128_X16Y10 resp_in, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
